"path","filename","lat","lon","Target_types"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132248920.jpg","FR5300027_HZ1_132248920.jpg",47.5826025,-3.12193277777778,"Sediment"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132312491.jpg","FR5300027_HZ1_132312491.jpg",47.5825988888889,-3.12194222222222,"Sediment"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132336694.jpg","FR5300027_HZ1_132336694.jpg",47.5826111111111,-3.12194916666667,"Sediment"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132731056.jpg","FR5300027_HZ1_132731056.jpg",47.5831013888889,-3.12246611111111,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132757369.jpg","FR5300027_HZ1_132757369.jpg",47.5831019444444,-3.12246361111111,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132819012.jpg","FR5300027_HZ1_132819012.jpg",47.5830938888889,-3.1224775,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132841736.jpg","FR5300027_HZ1_132841736.jpg",47.5830936111111,-3.12248916666667,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_132911237.jpg","FR5300027_HZ1_132911237.jpg",47.5831047222222,-3.12246611111111,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_133319560.jpg","FR5300027_HZ1_133319560.jpg",47.5825222222222,-3.12326777777778,"Sediment"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_133950427.jpg","FR5300027_HZ1_133950427.jpg",47.582045,-3.12382222222222,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_134018846.jpg","FR5300027_HZ1_134018846.jpg",47.5820483333333,-3.12382527777778,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_134041360.jpg","FR5300027_HZ1_134041360.jpg",47.5820461111111,-3.12383916666667,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_134105335.jpg","FR5300027_HZ1_134105335.jpg",47.5820444444444,-3.12384277777778,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_134129663.jpg","FR5300027_HZ1_134129663.jpg",47.5820577777778,-3.12384444444444,"Healthy_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_134700642.jpg","FR5300027_HZ1_134700642.jpg",47.581525,-3.12443194444444,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_134721581.jpg","FR5300027_HZ1_134721581.jpg",47.5815275,-3.12444472222222,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_134745852.jpg","FR5300027_HZ1_134745852.jpg",47.5815236111111,-3.12445055555556,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_134810561.jpg","FR5300027_HZ1_134810561.jpg",47.5815236111111,-3.12445361111111,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_134833741.jpg","FR5300027_HZ1_134833741.jpg",47.5815266666667,-3.12446027777778,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_135257799.jpg","FR5300027_HZ1_135257799.jpg",47.5810972222222,-3.12505361111111,"Mix_of_Healthy_And_Bleached_Seagrasses"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_135322903.jpg","FR5300027_HZ1_135322903.jpg",47.58108,-3.12505194444444,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_135343541.jpg","FR5300027_HZ1_135343541.jpg",47.5810836111111,-3.12504916666667,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_135403085.jpg","FR5300027_HZ1_135403085.jpg",47.5810913888889,-3.12504611111111,"Bleached_Seagrass"
"Data/Biolittoral/Bio-Littoral_Drone/OFB2021_Quadrat_Zost_QBR/HZ1/Quadrats/FR5300027_HZ1_135428033.jpg","FR5300027_HZ1_135428033.jpg",47.5810761111111,-3.12503805555556,"Bleached_Seagrass"
