"Wavelength","Value","Spectra","Subdir"
932," 3.20598902337709E-03 ","10H00000",""
933," 3.19052328474641E-03 ","10H00000",""
934," 3.16883308748929E-03 ","10H00000",""
935," 3.1611060062459E-03 ","10H00000",""
936," 3.15280368938831E-03 ","10H00000",""
937," 3.1446197430945E-03 ","10H00000",""
938," 3.14472248801202E-03 ","10H00000",""
939," 3.15727127509186E-03 ","10H00000",""
940," 3.18244589322958E-03 ","10H00000",""
941," 3.22015251595394E-03 ","10H00000",""
942," 3.22259622967067E-03 ","10H00000",""
943," 3.15747162101904E-03 ","10H00000",""
944," 3.13791763700371E-03 ","10H00000",""
945," 3.15639008740783E-03 ","10H00000",""
946," 3.16052953500608E-03 ","10H00000",""
947," 3.17666176069709E-03 ","10H00000",""
948," 3.19914451651357E-03 ","10H00000",""
949," 3.18892570594603E-03 ","10H00000",""
950," 3.17162028376985E-03 ","10H00000",""
951," 3.16096063285322E-03 ","10H00000",""
952," 3.13727122401797E-03 ","10H00000",""
953," 3.12421531401042E-03 ","10H00000",""
954," 3.14962599014858E-03 ","10H00000",""
955," 3.15715078430385E-03 ","10H00000",""
956," 3.15052469260565E-03 ","10H00000",""
957," 3.1755947756267E-03 ","10H00000",""
958," 3.17390360912895E-03 ","10H00000",""
959," 3.14393460837194E-03 ","10H00000",""
960," 3.18230227409667E-03 ","10H00000",""
961," 3.18927520930811E-03 ","10H00000",""
962," 0.0031031445675 ","10H00000",""
963," 3.0889934758141E-03 ","10H00000",""
964," 3.12269319712755E-03 ","10H00000",""
965," 3.13106709839311E-03 ","10H00000",""
966," 3.14583757613336E-03 ","10H00000",""
967," 3.15937106737182E-03 ","10H00000",""
968," 3.12914291675123E-03 ","10H00000",""
969," 3.10781640103837E-03 ","10H00000",""
970," 3.12205427173803E-03 ","10H00000",""
971," 3.18232120572221E-03 ","10H00000",""
972," 3.21326345460492E-03 ","10H00000",""
973," 3.15634085251065E-03 ","10H00000",""
974," 3.14755879707245E-03 ","10H00000",""
975," 3.17307684746408E-03 ","10H00000",""
976," 3.16719992017214E-03 ","10H00000",""
977," 3.12248725900922E-03 ","10H00000",""
978," 3.06702921604808E-03 ","10H00000",""
979," 3.10478928935043E-03 ","10H00000",""
980," 3.15162104185797E-03 ","10H00000",""
981," 3.15963162913576E-03 ","10H00000",""
982," 3.12298351376531E-03 ","10H00000",""
983," 3.08456239813281E-03 ","10H00000",""
984," 3.08644119562799E-03 ","10H00000",""
985," 3.08341059479728E-03 ","10H00000",""
986," 3.07254558208464E-03 ","10H00000",""
987," 3.06254654121389E-03 ","10H00000",""
988," 3.07693053209994E-03 ","10H00000",""
989," 3.10834921547148E-03 ","10H00000",""
990," 3.10273691983152E-03 ","10H00000",""
991," 3.11213148020839E-03 ","10H00000",""
992," 3.14115612552891E-03 ","10H00000",""
993," 0.003043440965868 ","10H00000",""
994," 2.9476677360011E-03 ","10H00000",""
995," 2.99184021915715E-03 ","10H00000",""
996," 3.06452677230269E-03 ","10H00000",""
997," 3.08796661908783E-03 ","10H00000",""
998," 2.95343452954764E-03 ","10H00000",""
999," 2.89583273488874E-03 ","10H00000",""
1000," 2.96047145210397E-03 ","10H00000",""
1001," 3.04824511528905E-03 ","10H00000",""
1002," 3.07120523241903E-03 ","10H00000",""
1003," 3.00167257297822E-03 ","10H00000",""
1004," 2.98217845414872E-03 ","10H00000",""
1005," 2.98221251478409E-03 ","10H00000",""
1006," 2.96004632520395E-03 ","10H00000",""
1007," 2.89987822687424E-03 ","10H00000",""
1008," 2.8763204498453E-03 ","10H00000",""
1009," 3.02246225631959E-03 ","10H00000",""
1010," 3.08294300758568E-03 ","10H00000",""
1011," 3.03210529898276E-03 ","10H00000",""
1012," 3.03687371633498E-03 ","10H00000",""
1013," 3.02957763281963E-03 ","10H00000",""
1014," 2.98871237782052E-03 ","10H00000",""
1015," 2.93371180525683E-03 ","10H00000",""
1016," 2.93533604702211E-03 ","10H00000",""
1017," 3.03174585211746E-03 ","10H00000",""
1018," 3.0348623633979E-03 ","10H00000",""
1019," 2.97753898484239E-03 ","10H00000",""
1020," 2.95239906528585E-03 ","10H00000",""
1021," 2.94974598948957E-03 ","10H00000",""
1022," 2.97844210388907E-03 ","10H00000",""
1023," 3.07088129366736E-03 ","10H00000",""
1024," 3.09510184248785E-03 ","10H00000",""
1025," 3.01819701795891E-03 ","10H00000",""
1026," 2.92103623843637E-03 ","10H00000",""
1027," 2.89894412257208E-03 ","10H00000",""
1028," 2.98199889405057E-03 ","10H00000",""
1029," 2.9153157123551E-03 ","10H00000",""
1030," 2.84624172488736E-03 ","10H00000",""
1031," 2.95683152861655E-03 ","10H00000",""
1032," 2.89614677867702E-03 ","10H00000",""
1033," 2.76607351557725E-03 ","10H00000",""
1034," 2.90411158663868E-03 ","10H00000",""
1035," 2.95059349716882E-03 ","10H00000",""
1036," 2.8559900089335E-03 ","10H00000",""
1037," 2.82032952690106E-03 ","10H00000",""
1038," 2.79303498217399E-03 ","10H00000",""
1039," 2.76895211565792E-03 ","10H00000",""
1040," 2.81405154396568E-03 ","10H00000",""
1041," 2.87692189762226E-03 ","10H00000",""
1042," 2.90939186432276E-03 ","10H00000",""
1043," 2.92977885585154E-03 ","10H00000",""
1044," 2.86649677472738E-03 ","10H00000",""
1045," 2.64407850791383E-03 ","10H00000",""
1046," 2.78140978407121E-03 ","10H00000",""
1047," 3.09326067742865E-03 ","10H00000",""
1048," 2.88232662805483E-03 ","10H00000",""
1049," 2.69247763257331E-03 ","10H00000",""
1050," 2.6985901745991E-03 ","10H00000",""
1051," 2.88533897267544E-03 ","10H00000",""
1052," 3.0714845096398E-03 ","10H00000",""
1053," 3.11870911915378E-03 ","10H00000",""
1054," 2.87620140544367E-03 ","10H00000",""
1055," 2.67518397183949E-03 ","10H00000",""
1056," 2.77873535773499E-03 ","10H00000",""
1057," 2.79730340129771E-03 ","10H00000",""
1058," 2.74477689127421E-03 ","10H00000",""
1059," 2.71984345839581E-03 ","10H00000",""
1060," 2.79434897785481E-03 ","10H00000",""
1061," 2.90121389837066E-03 ","10H00000",""
1062," 2.85219020282975E-03 ","10H00000",""
1063," 2.79746854711991E-03 ","10H00000",""
1064," 2.78447089117575E-03 ","10H00000",""
1065," 2.83648282705474E-03 ","10H00000",""
1066," 2.69758964883907E-03 ","10H00000",""
1067," 2.40655230981267E-03 ","10H00000",""
1068," 2.79789500224442E-03 ","10H00000",""
1069," 3.13513767571801E-03 ","10H00000",""
1070," 2.87899000721609E-03 ","10H00000",""
1071," 2.62543459301084E-03 ","10H00000",""
1072," 2.52292714960564E-03 ","10H00000",""
1073," 2.65009830794992E-03 ","10H00000",""
1074," 2.84545764821595E-03 ","10H00000",""
1075," 2.93037092911319E-03 ","10H00000",""
325," 5.06025909815151E-05 ","10H00001",""
326," 6.39609423051786E-05 ","10H00001",""
327," 5.05113876526574E-05 ","10H00001",""
328," 1.51571149481864E-05 ","10H00001",""
329," 1.82153914190978E-05 ","10H00001",""
330," 3.06793057199796E-05 ","10H00001",""
331," 2.64311534191699E-05 ","10H00001",""
332," 3.2380096337606E-05 ","10H00001",""
333," 3.97632987566944E-05 ","10H00001",""
334," 1.70440527737203E-05 ","10H00001",""
335,"-2.844236170067E-06 ","10H00001",""
336,"-4.43809278825854E-06 ","10H00001",""
337," 1.95113713953958E-05 ","10H00001",""
338," 5.74234099953943E-05 ","10H00001",""
339," 9.56050246210168E-05 ","10H00001",""
340," 8.82193557646127E-05 ","10H00001",""
341," 4.76765542054121E-05 ","10H00001",""
342," 2.05708199058664E-05 ","10H00001",""
343," 1.48104208437559E-05 ","10H00001",""
344," 3.21115230317749E-05 ","10H00001",""
345," 5.37384045088134E-05 ","10H00001",""
346," 7.35799521946092E-05 ","10H00001",""
347," 8.72791600146497E-05 ","10H00001",""
348," 8.43112106092511E-05 ","10H00001",""
349," 7.23682590941023E-05 ","10H00001",""
350," 7.48500326102615E-05 ","10H00001",""
351," 8.00321914447671E-05 ","10H00001",""
352," 8.19567042091183E-05 ","10H00001",""
353," 7.73655079194837E-05 ","10H00001",""
354," 6.61075838627895E-05 ","10H00001",""
355," 4.8725567952627E-05 ","10H00001",""
356," 4.72741090196294E-05 ","10H00001",""
357," 6.00127723406146E-05 ","10H00001",""
358," 6.737708019978E-05 ","10H00001",""
359," 6.4705343311393E-05 ","10H00001",""
360," 5.15798443342132E-05 ","10H00001",""
361," 4.45848486953279E-05 ","10H00001",""
362," 4.97636083759647E-05 ","10H00001",""
363," 7.28438986747229E-05 ","10H00001",""
364," 8.30822916366126E-05 ","10H00001",""
365," 7.8186670735126E-05 ","10H00001",""
366," 8.52642512400199E-05 ","10H00001",""
367," 9.0929688060918E-05 ","10H00001",""
368," 8.6078113912996E-05 ","10H00001",""
369," 7.43835051051861E-05 ","10H00001",""
370," 6.34048115346047E-05 ","10H00001",""
371," 6.61607591668094E-05 ","10H00001",""
372," 6.53098851826797E-05 ","10H00001",""
373," 6.15591146451225E-05 ","10H00001",""
374," 8.39091869511921E-05 ","10H00001",""
375," 1.00844889767104E-04 ","10H00001",""
376," 8.77304472906484E-05 ","10H00001",""
377," 8.54501203286196E-05 ","10H00001",""
378," 9.50693950041842E-05 ","10H00001",""
379," 1.02504412211155E-04 ","10H00001",""
380," 1.0689230358323E-04 ","10H00001",""
381," 1.08221970877113E-04 ","10H00001",""
382," 1.12735166568799E-04 ","10H00001",""
383," 1.15453214281433E-04 ","10H00001",""
384," 1.11346740565668E-04 ","10H00001",""
385," 1.06731781561095E-04 ","10H00001",""
386," 1.06736302225756E-04 ","10H00001",""
387," 1.22570323240134E-04 ","10H00001",""
388," 1.30548638955961E-04 ","10H00001",""
389," 1.23139695223181E-04 ","10H00001",""
390," 1.24200235796434E-04 ","10H00001",""
391," 1.24931645268846E-04 ","10H00001",""
392," 1.12143965833938E-04 ","10H00001",""
393," 1.18941298431867E-04 ","10H00001",""
394," 1.45603084912517E-04 ","10H00001",""
395," 1.70861900429782E-04 ","10H00001",""
396," 1.81228369760397E-04 ","10H00001",""
397," 1.72631835768882E-04 ","10H00001",""
398," 1.79115191314895E-04 ","10H00001",""
399," 1.93771684815027E-04 ","10H00001",""
400," 1.98906321490052E-04 ","10H00001",""
401," 2.01677213596066E-04 ","10H00001",""
402," 2.06184592416238E-04 ","10H00001",""
403," 2.20687319647339E-04 ","10H00001",""
404," 2.35891792650407E-04 ","10H00001",""
405," 2.47071867091547E-04 ","10H00001",""
406," 2.8302594894936E-04 ","10H00001",""
407," 3.24334150595131E-04 ","10H00001",""
408," 3.19214256615464E-04 ","10H00001",""
409," 3.35858806904162E-04 ","10H00001",""
410," 3.8863410233048E-04 ","10H00001",""
411," 4.31048039443857E-04 ","10H00001",""
412," 4.70344497101657E-04 ","10H00001",""
413," 5.16957768192638E-04 ","10H00001",""
414," 5.86000210823328E-04 ","10H00001",""
415," 6.71905132743087E-04 ","10H00001",""
416," 7.50188051529353E-04 ","10H00001",""
417," 8.39216749823601E-04 ","10H00001",""
418," 9.49136164817042E-04 ","10H00001",""
419," 1.08498824072124E-03 ","10H00001",""
420," 1.24561291961447E-03 ","10H00001",""
421," 1.42781328462088E-03 ","10H00001",""
422," 1.63160663179199E-03 ","10H00001",""
423," 1.86090896755326E-03 ","10H00001",""
424," 2.1230841903344E-03 ","10H00001",""
425," 2.42266551774159E-03 ","10H00001",""
426," 2.76245757105672E-03 ","10H00001",""
427," 3.13436574374038E-03 ","10H00001",""
428," 3.54693948366937E-03 ","10H00001",""
429," 4.01739562635891E-03 ","10H00001",""
430," 4.52719766119069E-03 ","10H00001",""
431," 5.07788876716921E-03 ","10H00001",""
432," 5.69777920752915E-03 ","10H00001",""
433," 6.37824061966397E-03 ","10H00001",""
434," 7.11268415223718E-03 ","10H00001",""
435," 7.92548504736167E-03 ","10H00001",""
436," 8.8147858524408E-03 ","10H00001",""
437," 9.76264150243184E-03 ","10H00001",""
438," 1.07771304838921E-02 ","10H00001",""
439," 1.18563690977262E-02 ","10H00001",""
440," 0.012982533038864 ","10H00001",""
441," 1.41300333919157E-02 ","10H00001",""
442," 1.52699788753262E-02 ","10H00001",""
443," 1.63540514961519E-02 ","10H00001",""
444," 1.73268724595068E-02 ","10H00001",""
445," 1.81177092716295E-02 ","10H00001",""
446," 1.86582425642457E-02 ","10H00001",""
447," 1.88952863355134E-02 ","10H00001",""
448," 1.88477543189272E-02 ","10H00001",""
449," 1.85077373248665E-02 ","10H00001",""
450," 1.78519948752371E-02 ","10H00001",""
451," 1.69573301357695E-02 ","10H00001",""
452," 0.015894178141184 ","10H00001",""
453," 1.47734977577299E-02 ","10H00001",""
454," 0.013637281428492 ","10H00001",""
455," 1.25259690086313E-02 ","10H00001",""
456," 1.14843244777012E-02 ","10H00001",""
457," 1.05444239830995E-02 ","10H00001",""
458," 9.74128380286735E-03 ","10H00001",""
459," 9.04723520084329E-03 ","10H00001",""
460," 8.44396538630137E-03 ","10H00001",""
461," 7.91645674298809E-03 ","10H00001",""
462," 7.4430721221597E-03 ","10H00001",""
463," 6.99930985001863E-03 ","10H00001",""
464," 6.58153672006332E-03 ","10H00001",""
465," 6.18441586627603E-03 ","10H00001",""
466," 5.80222420440737E-03 ","10H00001",""
467," 5.4393237078985E-03 ","10H00001",""
468," 5.1005063564835E-03 ","10H00001",""
469," 4.79019574332841E-03 ","10H00001",""
470," 4.51171387400296E-03 ","10H00001",""
471," 4.26819795475795E-03 ","10H00001",""
472," 4.06342356309164E-03 ","10H00001",""
473," 3.89629842140487E-03 ","10H00001",""
474," 3.75393100541038E-03 ","10H00001",""
475," 3.64373328128894E-03 ","10H00001",""
476," 3.57282333516856E-03 ","10H00001",""
477," 3.51001007337403E-03 ","10H00001",""
478," 3.45578930786962E-03 ","10H00001",""
479," 3.43330398089681E-03 ","10H00001",""
480," 3.43287044207405E-03 ","10H00001",""
481," 3.44630244257128E-03 ","10H00001",""
482," 3.45731729492501E-03 ","10H00001",""
483," 3.46590093831989E-03 ","10H00001",""
484," 3.47515216662496E-03 ","10H00001",""
485," 3.50440984437002E-03 ","10H00001",""
486," 3.55156809997879E-03 ","10H00001",""
487," 3.58455920131722E-03 ","10H00001",""
488," 3.61771190394963E-03 ","10H00001",""
489," 3.66340477908225E-03 ","10H00001",""
490," 3.72280771943316E-03 ","10H00001",""
491," 3.79056151589065E-03 ","10H00001",""
492," 3.85465159130009E-03 ","10H00001",""
493," 3.91740147173963E-03 ","10H00001",""
494," 3.97968298756295E-03 ","10H00001",""
495," 4.04518557675871E-03 ","10H00001",""
496," 4.10925448316553E-03 ","10H00001",""
497," 4.16615280285315E-03 ","10H00001",""
498," 4.21766046694191E-03 ","10H00001",""
499," 4.26515339933326E-03 ","10H00001",""
500," 4.31165127779578E-03 ","10H00001",""
501," 4.35545964372415E-03 ","10H00001",""
502," 4.3962919607804E-03 ","10H00001",""
503," 4.44177376652348E-03 ","10H00001",""
504," 4.48572673331126E-03 ","10H00001",""
505," 4.51566202238946E-03 ","10H00001",""
506," 4.54056164179318E-03 ","10H00001",""
507," 4.56456986546379E-03 ","10H00001",""
508," 4.59092525376418E-03 ","10H00001",""
509," 4.62011151562843E-03 ","10H00001",""
510," 4.65154516527398E-03 ","10H00001",""
511," 4.67428267490005E-03 ","10H00001",""
512," 4.68961388780879E-03 ","10H00001",""
513," 4.70876622682729E-03 ","10H00001",""
514," 4.71898079112159E-03 ","10H00001",""
515," 4.71806291555394E-03 ","10H00001",""
516," 4.72957136347851E-03 ","10H00001",""
517," 4.74755835097843E-03 ","10H00001",""
518," 4.7601904214804E-03 ","10H00001",""
519," 4.77090870826654E-03 ","10H00001",""
520," 4.78023489217106E-03 ","10H00001",""
521," 4.78831485866177E-03 ","10H00001",""
522," 4.79544653546229E-03 ","10H00001",""
523," 4.80219586429558E-03 ","10H00001",""
524," 4.81083118292854E-03 ","10H00001",""
525," 4.82052693586051E-03 ","10H00001",""
526," 4.8284141608934E-03 ","10H00001",""
527," 4.83722124533009E-03 ","10H00001",""
528," 0.004846974137995 ","10H00001",""
529," 4.85190011107321E-03 ","10H00001",""
530," 4.85870351739608E-03 ","10H00001",""
531," 4.87570796409097E-03 ","10H00001",""
532," 4.89013277969207E-03 ","10H00001",""
533," 4.89869595813123E-03 ","10H00001",""
534," 4.90096922583751E-03 ","10H00001",""
535," 4.90660700996958E-03 ","10H00001",""
536," 4.92069427232641E-03 ","10H00001",""
537," 4.9302670910948E-03 ","10H00001",""
538," 4.93803489459825E-03 ","10H00001",""
539," 4.95339203310735E-03 ","10H00001",""
540," 4.96224165327947E-03 ","10H00001",""
541," 4.96341662723922E-03 ","10H00001",""
542," 4.97452543297439E-03 ","10H00001",""
543," 4.98582322714107E-03 ","10H00001",""
544," 4.98699439873174E-03 ","10H00001",""
545," 4.98918625067319E-03 ","10H00001",""
546," 4.99338320773238E-03 ","10H00001",""
547," 4.99567170800852E-03 ","10H00001",""
548," 4.99750878002418E-03 ","10H00001",""
549," 4.99893239691725E-03 ","10H00001",""
550," 4.9949687739419E-03 ","10H00001",""
551," 4.99118117981866E-03 ","10H00001",""
552," 4.99749464533203E-03 ","10H00001",""
553," 4.99762161190665E-03 ","10H00001",""
554," 4.98970892770132E-03 ","10H00001",""
555," 4.98606555783824E-03 ","10H00001",""
556," 4.98873181475706E-03 ","10H00001",""
557," 4.99827275744161E-03 ","10H00001",""
558," 4.99680202750783E-03 ","10H00001",""
559," 4.98506661298821E-03 ","10H00001",""
560," 4.97399720947871E-03 ","10H00001",""
561," 4.96392643435038E-03 ","10H00001",""
562," 4.95481440928969E-03 ","10H00001",""
563," 4.93952024290317E-03 ","10H00001",""
564," 4.92548677108192E-03 ","10H00001",""
565," 4.92352671345359E-03 ","10H00001",""
566," 4.91332333041907E-03 ","10H00001",""
567," 4.89627521936505E-03 ","10H00001",""
568," 4.89819967464224E-03 ","10H00001",""
569," 4.89915466108441E-03 ","10H00001",""
570," 4.88455056718198E-03 ","10H00001",""
571," 4.86072482280387E-03 ","10H00001",""
572," 4.83798148954685E-03 ","10H00001",""
573," 4.83719911135549E-03 ","10H00001",""
574," 4.83172493511508E-03 ","10H00001",""
575," 4.81287949008651E-03 ","10H00001",""
576," 4.79110711362206E-03 ","10H00001",""
577," 4.77357640027218E-03 ","10H00001",""
578," 4.76699502010772E-03 ","10H00001",""
579," 4.75335596643268E-03 ","10H00001",""
580," 4.73090170216489E-03 ","10H00001",""
581," 4.70684865362126E-03 ","10H00001",""
582," 4.69282398419284E-03 ","10H00001",""
583," 4.69448183475667E-03 ","10H00001",""
584," 4.69539204184856E-03 ","10H00001",""
585," 4.69088336105245E-03 ","10H00001",""
586," 4.67731126277506E-03 ","10H00001",""
587," 4.66430065524396E-03 ","10H00001",""
588," 4.65529571433578E-03 ","10H00001",""
589," 4.64953697648905E-03 ","10H00001",""
590," 4.64276910629892E-03 ","10H00001",""
591," 4.63089810954287E-03 ","10H00001",""
592," 4.61281411322262E-03 ","10H00001",""
593," 4.59016193985325E-03 ","10H00001",""
594," 4.56637272709389E-03 ","10H00001",""
595," 4.54997727694416E-03 ","10H00001",""
596," 4.54255379261827E-03 ","10H00001",""
597," 4.52336049579398E-03 ","10H00001",""
598," 4.49791391775603E-03 ","10H00001",""
599," 4.47798223863231E-03 ","10H00001",""
600," 4.46242972362921E-03 ","10H00001",""
601," 4.44765483142932E-03 ","10H00001",""
602," 4.41832266177828E-03 ","10H00001",""
603," 4.39080019169356E-03 ","10H00001",""
604," 4.37718243279449E-03 ","10H00001",""
605," 4.35405886435149E-03 ","10H00001",""
606," 4.32429142984779E-03 ","10H00001",""
607," 4.30497046323565E-03 ","10H00001",""
608," 4.28848049471773E-03 ","10H00001",""
609," 4.27168594288738E-03 ","10H00001",""
610," 4.25004730035868E-03 ","10H00001",""
611," 4.23125885197929E-03 ","10H00001",""
612," 4.22528274277989E-03 ","10H00001",""
613," 4.20746205792208E-03 ","10H00001",""
614," 4.17812799402763E-03 ","10H00001",""
615," 4.16196489191089E-03 ","10H00001",""
616," 4.14151496708496E-03 ","10H00001",""
617," 4.10801781084368E-03 ","10H00001",""
618," 4.09154516268655E-03 ","10H00001",""
619," 4.08385059035012E-03 ","10H00001",""
620," 4.06028822541574E-03 ","10H00001",""
